6-digit activity code,Activity,Examples,,,,,,,,,,,,,,,,,,,,,,,
010101,Sleeping,,,,,,,,,,,,,,,,,,,,,,,,
100103,"Obtaining licenses & paying fines, fees, taxes",,,,,,,,,,,,,,,,,,,,,,,,
,,getting driver's license or tags,paying for a pet or sporting license,,,,,,,,,,,,,,,,,,,,,,
,,getting car inspected,paying for a marriage license,,,,,,,,,,,,,,,,,,,,,,
,,obtaining boat licensing,paying overdue library book fines,,,,,,,,,,,,,,,,,,,,,,
,,obtaining parking permits,paying parking/speeding ticket,,,,,,,,,,,,,,,,,,,,,,
,,getting a passport,getting fishing/crabbing license,,,,,,,,,,,,,,,,,,,,,,
,,taking a driving exam,paying property taxes at gov't. office,,,,,,,,,,,,,,,,,,,,,,
,,taking a pilot's exam,talking to a motor vehicle admin. clerk,,,,,,,,,,,,,,,,,,,,,,
,,getting a pet or sporting license,getting a marriage license,,,,,,,,,,,,,,,,,,,,,,
100199,"Using government services, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
100201,Civic obligations & participation,,,,,,,,,,,,,,,,,,,,,,,,
,,serving on jury duty,meeting w/congressperson,,,,,,,,,,,,,,,,,,,,,,
,,making a court appearance,acting as a witness in court,,,,,,,,,,,,,,,,,,,,,,
,,participating in naturalization ceremony,talking to a parole officer or judge,,,,,,,,,,,,,,,,,,,,,,
,,meeting with a parole officer,talking to immigration/naturalization agent,,,,,,,,,,,,,,,,,,,,,,
,,"interviewing with INS, IRS, etc.",doing court-ordered community service,,,,,,,,,,,,,,,,,,,,,,
,,voting,meeting w/State/local govt rep.,,,,,,,,,,,,,,,,,,,,,,
,,participating in government surveys,attending zoning hearings,,,,,,,,,,,,,,,,,,,,,,
,,attending a Congressional session,talking to a political representative,,,,,,,,,,,,,,,,,,,,,,
,,attending a town hall meeting,,,,,,,,,,,,,,,,,,,,,,,
100299,"Civic obligations & participation, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
100304,Waiting associated with using government services,,,,,,,,,,,,,,,,,,,,,,,,
100305,Waiting associated with civic obligations & participation,,,,,,,,,,,,,,,,,,,,,,,,
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
100401,Security procedures rel. to govt svcs/civic obligations,,,,,,,,,,,,,,,,,,,,,,,,
,,opening bags for security search (govt svcs),passing through metal detector (govt svcs),,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (govt svcs),,,,,,,,,,,,,,,,,,,,,,,
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
109999,"Government services, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,Eating and Drinking,,,,,,,,,,,,,,,,,,,,,,,,
110101,Eating and drinking,,,,,,,,,,,,,,,,,,,,,,,,
,,taking a lunch break,,,,,,,,,,,,,,,,,,,,,,,
110199,"Eating and drinking, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
110201,Waiting associated w/eating & drinking,,,,,,,,,,,,,,,,,,,,,,,,
,,waiting for the pizza delivery person,waiting for the check,,,,,,,,,,,,,,,,,,,,,,
,,waiting for food to be delivered,waiting to place an order,,,,,,,,,,,,,,,,,,,,,,
,,waiting for a table,,,,,,,,,,,,,,,,,,,,,,,
110299,"Waiting associated with eating & drinking, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
119999,"Eating and drinking, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
120101,Socializing and communicating with others,,,,,,,,,,,,,,,,,,,,,,,,
,,entertaining family,hugging/kissing acquaintances/others,,,,,,,,,,,,,,,,,,,,,,
,,hanging out with family ,greeting other parents,,,,,,,,,,,,,,,,,,,,,,
,,spending time with family,hugging/kissing neighbors,,,,,,,,,,,,,,,,,,,,,,
,,talking with family,giving gifts to friends,,,,,,,,,,,,,,,,,,,,,,
,,arguing with family,giving presents to adults,,,,,,,,,,,,,,,,,,,,,,
,,greeting family,opening birthday presents (with others),,,,,,,,,,,,,,,,,,,,,,
,,hugging or kissing family ,opening Christmas gifts (with others),,,,,,,,,,,,,,,,,,,,,,
,,visiting with family,opening gifts (with others),,,,,,,,,,,,,,,,,,,,,,
,,accompanying family while they run errands,opening wedding presents (with others),,,,,,,,,,,,,,,,,,,,,,
,,entertaining friends ,visiting household/nonhh adult in hospital,,,,,,,,,,,,,,,,,,,,,,
,,hanging out with friends,visiting adult in nursing home,,,,,,,,,,,,,,,,,,,,,,
,,spending time with friends,"accompanying family/friends to look at 
family/friend's new house",,,,,,,,,,,,,,,,,,,,,,
,,talking with friends,talking with neighbors,,,,,,,,,,,,,,,,,,,,,,
,,arguing with friends,talking to/with other parents,,,,,,,,,,,,,,,,,,,,,,
,,greeting friends,talking with acquaintances,,,,,,,,,,,,,,,,,,,,,,
,,hugging/kissing friends,greeting neighbors/acquaintances,,,,,,,,,,,,,,,,,,,,,,
,,visiting with friends,accompanying friends while they run errands,,,,,,,,,,,,,,,,,,,,,,
120199,"Socializing and communicating, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
120201,Attending or hosting parties/receptions/ceremonies,,,,,,,,,,,,,,,,,,,,,,,,
,,attending graduation ceremonies (for adults),attending birthday parties,,,,,,,,,,,,,,,,,,,,,,
,,attending a charity social event,attending bachelor/ette party,,,,,,,,,,,,,,,,,,,,,,
,,attending receptions,attending housewarming,,,,,,,,,,,,,,,,,,,,,,
,,attending parties,attending holiday open house,,,,,,,,,,,,,,,,,,,,,,
120202,Attending meetings for personal interest (not volunteering),,,,,,,,,,,,,,,,,,,,,,,,
,,attending a senior citizens meeting,attending a Boy Scout/Girl Scout meeting (for self),,,,,,,,,,,,,,,,,,,,,,
,,attending an Al-anon meeting,attending professional meetings (not work),,,,,,,,,,,,,,,,,,,,,,
,,attending a homeowner's association meeting,attending fraternity/sorority meetings,,,,,,,,,,,,,,,,,,,,,,
,,attending a fraternal lodge meeting,attending book club meetings,,,,,,,,,,,,,,,,,,,,,,
,,attending a church circle meeting,attending club meetings (not school),,,,,,,,,,,,,,,,,,,,,,
,,attending a Weight Watchers meeting,attending AA meetings,,,,,,,,,,,,,,,,,,,,,,
120299,"Attending/hosting social events, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
120301,"Relaxing, thinking ",,,,,,,,,,,,,,,,,,,,,,,,
,,doing nothing/goofing off/wasting time,sunbathing,,,,,,,,,,,,,,,,,,,,,,
,,hanging around/hanging out (alone),grieving,,,,,,,,,,,,,,,,,,,,,,
,,sitting in the hot tub/Jacuzzi/whirlpool/sauna,worrying/crying,,,,,,,,,,,,,,,,,,,,,,
,,"breaks at work, unspecified activity",watching husband assemble lawnmower,,,,,,,,,,,,,,,,,,,,,,
,,watching wife garden/watching husband cook dinner,resting/relaxing/lounging,,,,,,,,,,,,,,,,,,,,,,
,,lying around/sitting around,reflecting/daydreaming/fantasizing/wondering,,,,,,,,,,,,,,,,,,,,,,
120302,Tobacco and drug use,,,,,,,,,,,,,,,,,,,,,,,,
,,smoking a cigarette/cigar/pipe,smoking marijuana/pot/weed,,,,,,,,,,,,,,,,,,,,,,
,,having a cigarette/rolling a cigarette,chewing tobacco/using recreational drugs,,,,,,,,,,,,,,,,,,,,,,
120303,Television and movies (not religious),,,,,,,,,,,,,,,,,,,,,,,,
,,watching TV or a DVD/video/instructional video,watching home movies/home videos,,,,,,,,,,,,,,,,,,,,,,
,,setting the VCR or DVD player,borrowing movies from or returning movies to the library,,,,,,,,,,,,,,,,,,,,,,
,,watching videos on YouTube,watching TV/DVDs on computer (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,setting TiVo/DVR,,,,,,,,,,,,,,,,,,,,,,,
120304,Television (religious),,,,,,,,,,,,,,,,,,,,,,,,
,,watching religious broadcasting,,,,,,,,,,,,,,,,,,,,,,,
120305,Listening to the radio,,,,,,,,,,,,,,,,,,,,,,,,
,,listening to public radio/a radio talk show,listening to the top ten on the radio,,,,,,,,,,,,,,,,,,,,,,
,,listening to music on the radio,,,,,,,,,,,,,,,,,,,,,,,
120306,Listening to/playing music (not radio),,,,,,,,,,,,,,,,,,,,,,,,
,,listening to recorded music/records/CDs/DVDs/tapes,listening to someone play the piano,,,,,,,,,,,,,,,,,,,,,,
,,playing musical instrument (leisure),composing music,,,,,,,,,,,,,,,,,,,,,,
,,singing/singing karaoke/Christmas caroling,tuning musical instruments,,,,,,,,,,,,,,,,,,,,,,
120307,Playing games,,,,,,,,,,,,,,,,,,,,,,,,
,,playing board games/Scrabble/cards,hitting a pinata,,,,,,,,,,,,,,,,,,,,,,
,,playing computer games/playing games over the Internet,spinning dreidels,,,,,,,,,,,,,,,,,,,,,,
,,hiding matzo (Passover)/hiding Easter eggs,working jigsaw puzzles/crossword puzzles,,,,,,,,,,,,,,,,,,,,,,
120308,Computer use for leisure (exc. Games),,,,,,,,,,,,,,,,,,,,,,,,
,,"computer use, unspecified","computer use, leisure (personal interest)",,,,,,,,,,,,,,,,,,,,,,
,,surfing the internet/web (personal interest),browsing on the internet (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,"downloading files, music, pictures (personal interest)",participating in a chat room (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,burning CDs (personal interest),designing/updating website (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,Using Twitter or tweeting (personal interest),checking Facebook (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,writing computer software (personal interest),computer programming (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,checking MySpace (personal interest),,,,,,,,,,,,,,,,,,,,,,,
120309,Arts and crafts as a hobby,,,,,,,,,,,,,,,,,,,,,,,,
,,"scrapbooking, making a scrapbook",making Halloween costumes (for self),,,,,,,,,,,,,,,,,,,,,,
,,making holiday/other decorations,dyeing Easter eggs,,,,,,,,,,,,,,,,,,,,,,
,,videotaping/photography/model making/jewelry making,artistic painting,,,,,,,,,,,,,,,,,,,,,,
,,making pottery/sculpting/wood working,making Christmas decorations,,,,,,,,,,,,,,,,,,,,,,
,,taking pictures/snapshots/photographs,,,,,,,,,,,,,,,,,,,,,,,
120310,Collecting as a hobby,,,,,,,,,,,,,,,,,,,,,,,,
,,collecting/organizing stamps or coin collection,,,,,,,,,,,,,,,,,,,,,,,
120311,"Hobbies, except arts & crafts and collecting",,,,,,,,,,,,,,,,,,,,,,,,
,,bird watching,researching family tree,,,,,,,,,,,,,,,,,,,,,,
120312,Reading for personal interest,,,,,,,,,,,,,,,,,,,,,,,,
,,reading a magazine/book/newspaper (personal interest),checking out library books (personal int),,,,,,,,,,,,,,,,,,,,,,
,,flipping/leafing through magazine (personal interest),being read to (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,listening to books on tape (personal interest),"reading, unspecified",,,,,,,,,,,,,,,,,,,,,,
,,borrowing books from the library (pers. interest),returning library books/browsing at the library,,,,,,,,,,,,,,,,,,,,,,
,,doing research (personal interest),reading a book on a Kindle or other electronic book reader (personal interest),,,,,,,,,,,,,,,,,,,,,,
120313,Writing for personal interest ,,,,,,,,,,,,,,,,,,,,,,,,
,,writing in diary/journal (personal interest),writing stories (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,writing lyrics,editing (personal interest),,,,,,,,,,,,,,,,,,,,,,
,,blogging (personal interest),,,,,,,,,,,,,,,,,,,,,,,
120399,"Relaxing and leisure, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,looking at pictures in photo album,looking at photos on computer or camera,,,,,,,,,,,,,,,,,,,,,,
120401,Attending performing arts,,,,,,,,,,,,,,,,,,,,,,,,
,,attending comedy club,attending plays,,,,,,,,,,,,,,,,,,,,,,
,,attending opera,attending musicals,,,,,,,,,,,,,,,,,,,,,,
,,attending a concert ,attending the theater,,,,,,,,,,,,,,,,,,,,,,
,,attending the ballet,attending jazz bar,,,,,,,,,,,,,,,,,,,,,,
,,attending dance troupe performances,,,,,,,,,,,,,,,,,,,,,,,
120402,Attending museums,,,,,,,,,,,,,,,,,,,,,,,,
,,attending an art gallery,attending an arboretum,,,,,,,,,,,,,,,,,,,,,,
,,visiting the zoo,attending a botanical garden,,,,,,,,,,,,,,,,,,,,,,
,,attending exhibitions,,,,,,,,,,,,,,,,,,,,,,,
120403,Attending movies/film,,,,,,,,,,,,,,,,,,,,,,,,
,,attending the movies,,,,,,,,,,,,,,,,,,,,,,,
120404,Attending gambling establishments,,,,,,,,,,,,,,,,,,,,,,,,
,,gambling,playing craps,,,,,,,,,,,,,,,,,,,,,,
,,attending a casino,playing keno,,,,,,,,,,,,,,,,,,,,,,
,,betting on the horses,,,,,,,,,,,,,,,,,,,,,,,
120405,Security procedures rel. to arts & entertainment,,,,,,,,,,,,,,,,,,,,,,,,
,,"opening bags for security search 
(art/entertainment)","passing through metal detector 
(art/entertainment)",,,,,,,,,,,,,,,,,,,,,,
,,being searched at security checkpoint (art/entertainment),,,,,,,,,,,,,,,,,,,,,,,
120499,"Arts and entertainment, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,attending an art/history/music lecture,setting off fireworks,,,,,,,,,,,,,,,,,,,,,,
,,taking a guided nature walk,visiting historic sites,,,,,,,,,,,,,,,,,,,,,,
,,attending a flower show,attending the county fair,,,,,,,,,,,,,,,,,,,,,,
,,attending an amusement park,attending the circus,,,,,,,,,,,,,,,,,,,,,,
,,attending a festival,attending a carnival,,,,,,,,,,,,,,,,,,,,,,
,,attending a poetry reading,watching a parade/fireworks,,,,,,,,,,,,,,,,,,,,,,
,,attending a book signing,attending an auto show,,,,,,,,,,,,,,,,,,,,,,
120501,Waiting assoc. w/socializing & communicating,,,,,,,,,,,,,,,,,,,,,,,,
120502,Waiting assoc. w/attending/hosting social events,,,,,,,,,,,,,,,,,,,,,,,,
120503,Waiting associated with relaxing/leisure,,,,,,,,,,,,,,,,,,,,,,,,
120504,Waiting associated with arts & entertainment,,,,,,,,,,,,,,,,,,,,,,,,
120599,"Waiting associated with socializing, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
129999,"Socializing, relaxing, and leisure, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,"Sports, Exercise, and Recreation",,,,,,,,,,,,,,,,,,,,,,,,
130101,Doing aerobics,,,,,,,,,,,,,,,,,,,,,,,,
,,doing step aerobics,doing low-impact aerobics,,,,,,,,,,,,,,,,,,,,,,
,,doing high-impact aerobics,talking to aerobics instructor,,,,,,,,,,,,,,,,,,,,,,
,,Zumba,,,,,,,,,,,,,,,,,,,,,,,
130102,Playing baseball,,,,,,,,,,,,,,,,,,,,,,,,
,,talking to baseball coach,,,,,,,,,,,,,,,,,,,,,,,
130103,Playing basketball,,,,,,,,,,,,,,,,,,,,,,,,
,,talking to basketball referee,,,,,,,,,,,,,,,,,,,,,,,
130104,Biking,,,,,,,,,,,,,,,,,,,,,,,,
,,registering for a bike race,,,,,,,,,,,,,,,,,,,,,,,
130105,Playing billiards,,,,,,,,,,,,,,,,,,,,,,,,
,,shooting pool,playing snooker,,,,,,,,,,,,,,,,,,,,,,
130106,Boating,,,,,,,,,,,,,,,,,,,,,,,,
,,sailing,yachting,,,,,,,,,,,,,,,,,,,,,,
,,kayaking,rafting,,,,,,,,,,,,,,,,,,,,,,
,,canoeing,crewing,,,,,,,,,,,,,,,,,,,,,,
130107,Bowling ,,,,,,,,,,,,,,,,,,,,,,,,
,,playing duck pins,playing ten pins,,,,,,,,,,,,,,,,,,,,,,
130108,"Climbing, spelunking, caving",,,,,,,,,,,,,,,,,,,,,,,,
,,rock climbing,mountain climbing,,,,,,,,,,,,,,,,,,,,,,
130109,Dancing,,,,,,,,,,,,,,,,,,,,,,,,
130110,Participating in equestrian sports,,,,,,,,,,,,,,,,,,,,,,,,
,,horseback riding,playing polo,,,,,,,,,,,,,,,,,,,,,,
,,steeple chase,,,,,,,,,,,,,,,,,,,,,,,
130111,Fencing,,,,,,,,,,,,,,,,,,,,,,,,
130112,Fishing,,,,,,,,,,,,,,,,,,,,,,,,
,,deep-sea fishing,clam-digging,,,,,,,,,,,,,,,,,,,,,,
,,fly fishing,talking to the boat captain,,,,,,,,,,,,,,,,,,,,,,
,,crabbing,,,,,,,,,,,,,,,,,,,,,,,
,,clam-digging,,,,,,,,,,,,,,,,,,,,,,,
,,talking to the boat captain,,,,,,,,,,,,,,,,,,,,,,,
130113,Playing football,,,,,,,,,,,,,,,,,,,,,,,,
,,playing touch football,talking to the football referee,,,,,,,,,,,,,,,,,,,,,,
,,playing flag football,,,,,,,,,,,,,,,,,,,,,,,
130114,Golfing,,,,,,,,,,,,,,,,,,,,,,,,
,,playing the front 9,practicing putting,,,,,,,,,,,,,,,,,,,,,,
,,playing the back 9,talking to the caddy,,,,,,,,,,,,,,,,,,,,,,
,,hitting balls at the driving range,,,,,,,,,,,,,,,,,,,,,,,
130115,Doing gymnastics,,,,,,,,,,,,,,,,,,,,,,,,
,,tumbling,using uneven bars,,,,,,,,,,,,,,,,,,,,,,
,,using the balance beam,using the pommel horse,,,,,,,,,,,,,,,,,,,,,,
,,using parallel bars,talking to the gymnastics coach,,,,,,,,,,,,,,,,,,,,,,
130116,Hiking,,,,,,,,,,,,,,,,,,,,,,,,
130117,Playing hockey,,,,,,,,,,,,,,,,,,,,,,,,
,,playing ice hockey,talking to the hockey coach,,,,,,,,,,,,,,,,,,,,,,
,,playing field hockey,,,,,,,,,,,,,,,,,,,,,,,
130118,Hunting,,,,,,,,,,,,,,,,,,,,,,,,
,,hunting game,hunting ducks,,,,,,,,,,,,,,,,,,,,,,
,,hunting deer/elk,talking to the hunting guide,,,,,,,,,,,,,,,,,,,,,,
130119,Participating in martial arts,,,,,,,,,,,,,,,,,,,,,,,,
,,doing karate,talking to martial arts instructor,,,,,,,,,,,,,,,,,,,,,,
,,doing kickboxing,,,,,,,,,,,,,,,,,,,,,,,
130120,Playing racquet sports ,,,,,,,,,,,,,,,,,,,,,,,,
,,playing tennis,playing badminton,,,,,,,,,,,,,,,,,,,,,,
,,playing squash,talking to the tennis coach,,,,,,,,,,,,,,,,,,,,,,
,,playing handball,playing lacrosse,,,,,,,,,,,,,,,,,,,,,,
,,playing racquetball,,,,,,,,,,,,,,,,,,,,,,,
130121,Participating in rodeo competitions,,,,,,,,,,,,,,,,,,,,,,,,
,,calf roping,barrel riding,,,,,,,,,,,,,,,,,,,,,,
130122,Rollerblading,,,,,,,,,,,,,,,,,,,,,,,,
,,roller-skating,skateboarding,,,,,,,,,,,,,,,,,,,,,,
130123,Playing rugby,,,,,,,,,,,,,,,,,,,,,,,,
130124,Running,,,,,,,,,,,,,,,,,,,,,,,,
,,jogging,talking to race officials,,,,,,,,,,,,,,,,,,,,,,
,,running a marathon,running cross country ,,,,,,,,,,,,,,,,,,,,,,
,,running a race/organized run,,,,,,,,,,,,,,,,,,,,,,,
130125,"Skiing, ice skating, snowboarding",,,,,,,,,,,,,,,,,,,,,,,,
,,snow tubing,,,,,,,,,,,,,,,,,,,,,,,
130126,Playing soccer,,,,,,,,,,,,,,,,,,,,,,,,
130127,Softball,,,,,,,,,,,,,,,,,,,,,,,,
,,playing wiffle ball,,,,,,,,,,,,,,,,,,,,,,,
130128,Using cardiovascular equipment,,,,,,,,,,,,,,,,,,,,,,,,
,,using the Stairmaster,riding stationary bicycle,,,,,,,,,,,,,,,,,,,,,,
,,using the treadmill,spinning,,,,,,,,,,,,,,,,,,,,,,
,,using the rowing machine,,,,,,,,,,,,,,,,,,,,,,,
130129,Vehicle touring/racing,,,,,,,,,,,,,,,,,,,,,,,,
,,stock car racing,4-wheeling,,,,,,,,,,,,,,,,,,,,,,
,,drag racing,riding in a go-cart,,,,,,,,,,,,,,,,,,,,,,
,,doing motocross ,riding in or driving a dune buggy,,,,,,,,,,,,,,,,,,,,,,
,,snowmobiling,,,,,,,,,,,,,,,,,,,,,,,
130130,Playing volleyball,,,,,,,,,,,,,,,,,,,,,,,,
,,playing Wally ball,,,,,,,,,,,,,,,,,,,,,,,
130131,Walking,,,,,,,,,,,,,,,,,,,,,,,,
130132,Participating in water sports,,,,,,,,,,,,,,,,,,,,,,,,
,,swimming,river tubing,,,,,,,,,,,,,,,,,,,,,,
,,playing water polo,surfing,,,,,,,,,,,,,,,,,,,,,,
,,diving,body surfing,,,,,,,,,,,,,,,,,,,,,,
,,waterskiing,boogie-boarding,,,,,,,,,,,,,,,,,,,,,,
,,snorkeling,talking to the swimming coach,,,,,,,,,,,,,,,,,,,,,,
,,scuba diving,water aerobics,,,,,,,,,,,,,,,,,,,,,,
130133,Weightlifting/strength training,,,,,,,,,,,,,,,,,,,,,,,,
,,lifting weights,bodybuilding,,,,,,,,,,,,,,,,,,,,,,
130134,"Working out, unspecified",,,,,,,,,,,,,,,,,,,,,,,,
,,stretching,doing cardio (unspecified),,,,,,,,,,,,,,,,,,,,,,
130135,Wrestling,,,,,,,,,,,,,,,,,,,,,,,,
,,freestyle wrestling,talking to the wrestling referee,,,,,,,,,,,,,,,,,,,,,,
,,Greco-Roman wrestling,,,,,,,,,,,,,,,,,,,,,,,
130136,Doing yoga,,,,,,,,,,,,,,,,,,,,,,,,
,,Pilates,talking to the yoga instructor,,,,,,,,,,,,,,,,,,,,,,
130199,Playing sports n.e.c.*,,,,,,,,,,,,,,,,,,,,,,,,
,,bungee jumping,ping-pong,,,,,,,,,,,,,,,,,,,,,,
,,cricket,table tennis,,,,,,,,,,,,,,,,,,,,,,
,,tai chi,horseshoes,,,,,,,,,,,,,,,,,,,,,,
,,paintball,croquet,,,,,,,,,,,,,,,,,,,,,,
,,baton twirling,archery,,,,,,,,,,,,,,,,,,,,,,
,,curling,skeet-shooting,,,,,,,,,,,,,,,,,,,,,,
,,cheerleading,target practice,,,,,,,,,,,,,,,,,,,,,,
,,footbag,throwing darts,,,,,,,,,,,,,,,,,,,,,,
,,setting up camping tent,boxing,,,,,,,,,,,,,,,,,,,,,,
,,starting a campfire,shooting league,,,,,,,,,,,,,,,,,,,,,,
,,digging a latrine,javelin,,,,,,,,,,,,,,,,,,,,,,
,,collecting firewood for camp,pole vaulting,,,,,,,,,,,,,,,,,,,,,,
,,playing in the snow,discus,,,,,,,,,,,,,,,,,,,,,,
,,ballooning,playing Frisbee golf,,,,,,,,,,,,,,,,,,,,,,
,,skydiving,throwing a Frisbee,,,,,,,,,,,,,,,,,,,,,,
,,windsurfing,hang-gliding,,,,,,,,,,,,,,,,,,,,,,
,,kite flying,,,,,,,,,,,,,,,,,,,,,,,
130201,Watching aerobics,,,,,,,,,,,,,,,,,,,,,,,,
130202,Watching baseball,,,,,,,,,,,,,,,,,,,,,,,,
130203,Watching basketball,,,,,,,,,,,,,,,,,,,,,,,,
130204,Watching biking,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a bicycle race,,,,,,,,,,,,,,,,,,,,,,,
130205,Watching billiards,,,,,,,,,,,,,,,,,,,,,,,,
,,watching pool players,watching snooker players,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
130206,Watching boating,,,,,,,,,,,,,,,,,,,,,,,,
,,watching sailing,watching yachting,,,,,,,,,,,,,,,,,,,,,,
,,watching kayaking,watching rafting,,,,,,,,,,,,,,,,,,,,,,
,,watching canoeing,watching crewing,,,,,,,,,,,,,,,,,,,,,,
130207,Watching bowling,,,,,,,,,,,,,,,,,,,,,,,,
,,watching ten pins,watching duck pins,,,,,,,,,,,,,,,,,,,,,,
130208,"Watching climbing, spelunking, caving",,,,,,,,,,,,,,,,,,,,,,,,
130209,Watching dancing,,,,,,,,,,,,,,,,,,,,,,,,
130210,Watching equestrian sports,,,,,,,,,,,,,,,,,,,,,,,,
,,watching horseback riding,watching polo game,,,,,,,,,,,,,,,,,,,,,,
,,watching a steeple chase,,,,,,,,,,,,,,,,,,,,,,,
130211,Watching fencing,,,,,,,,,,,,,,,,,,,,,,,,
130212,Watching fishing,,,,,,,,,,,,,,,,,,,,,,,,
,,watching deep-sea fishing,watching crabbing,,,,,,,,,,,,,,,,,,,,,,
,,watching fly fishing,watching clam-digging,,,,,,,,,,,,,,,,,,,,,,
130213,Watching football,,,,,,,,,,,,,,,,,,,,,,,,
,,watching touch football,watching tag football,,,,,,,,,,,,,,,,,,,,,,
130214,Watching golfing,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a golf tournament,,,,,,,,,,,,,,,,,,,,,,,
130215,Watching gymnastics,,,,,,,,,,,,,,,,,,,,,,,,
,,watching tumbling,watching parallel bar competition,,,,,,,,,,,,,,,,,,,,,,
,,watching balance beam completion,,,,,,,,,,,,,,,,,,,,,,,
130216,Watching hockey,,,,,,,,,,,,,,,,,,,,,,,,
,,watching ice hockey,watching field hockey,,,,,,,,,,,,,,,,,,,,,,
130217,Watching martial arts ,,,,,,,,,,,,,,,,,,,,,,,,
,,watching karate,watching kickboxing,,,,,,,,,,,,,,,,,,,,,,
130218,Watching racquet sports,,,,,,,,,,,,,,,,,,,,,,,,
,,watching tennis,watching racquetball,,,,,,,,,,,,,,,,,,,,,,
,,watching squash,watching badminton,,,,,,,,,,,,,,,,,,,,,,
,,watching handball,watching lacrosse,,,,,,,,,,,,,,,,,,,,,,
130219,Watching rodeo competitions,,,,,,,,,,,,,,,,,,,,,,,,
130220,Watching rollerblading,,,,,,,,,,,,,,,,,,,,,,,,
,,watching roller-skating,watching skateboarding,,,,,,,,,,,,,,,,,,,,,,
130221,Watching rugby,,,,,,,,,,,,,,,,,,,,,,,,
130222,Watching running,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a marathon,watching cross country running,,,,,,,,,,,,,,,,,,,,,,
,,watching a running race,watching an organized run,,,,,,,,,,,,,,,,,,,,,,
130223,"Watching skiing, ice skating, snowboarding",,,,,,,,,,,,,,,,,,,,,,,,
,,watching snow tubing,,,,,,,,,,,,,,,,,,,,,,,
130224,Watching soccer,,,,,,,,,,,,,,,,,,,,,,,,
130225,Watching softball,,,,,,,,,,,,,,,,,,,,,,,,
,,watching wiffle ball,,,,,,,,,,,,,,,,,,,,,,,
130226,Watching vehicle touring/racing,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a stock car race,watching snowmobiling,,,,,,,,,,,,,,,,,,,,,,
,,watching a drag race,watching 4-wheeling,,,,,,,,,,,,,,,,,,,,,,
,,watching a motocross race,,,,,,,,,,,,,,,,,,,,,,,
130227,Watching volleyball,,,,,,,,,,,,,,,,,,,,,,,,
,,watching Wally ball,,,,,,,,,,,,,,,,,,,,,,,
130228,Watching walking,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a walking sporting event,,,,,,,,,,,,,,,,,,,,,,,
130229,Watching water sports,,,,,,,,,,,,,,,,,,,,,,,,
,,watching a swim/dive meet,watching water aerobics,,,,,,,,,,,,,,,,,,,,,,
,,watching a water polo match,,,,,,,,,,,,,,,,,,,,,,,
130230,Watching weightlifting/strength training,,,,,,,,,,,,,,,,,,,,,,,,
,,watching weightlifting competition,,,,,,,,,,,,,,,,,,,,,,,
130231,"Watching people working out, unspecified",,,,,,,,,,,,,,,,,,,,,,,,
130232,Watching wrestling,,,,,,,,,,,,,,,,,,,,,,,,
130299,"Attending sporting events, n.e.c.*",,,,,,,,,,,,,,,,,,,,,,,,
,,watching discus,watching ping-pong,,,,,,,,,,,,,,,,,,,,,,
,,watching hang-gliding,watching croquet game,,,,,,,,,,,,,,,,,,,,,,
,,watching ballooning,watching archery,,,,,,,,,,,,,,,,,,,,,,
,,watching skydiving,watching skeet-shooting,,,,,,,,,,,,,,,,,,,,,,
,,watching windsurfing,watching dart playing,,,,,,,,,,,,,,,,,,,,,,
,,watching bungee jumping,watching boxing,,,,,,,,,,,,,,,,,,,,,,
,,watching baton twirling,watching javelin,,,,,,,,,,,,,,,,,,,,,,
